lat,lon,alt,dt,ts
40.808391,-73.940225,-18.798187,2015-01-23 22:14:29,1422051269
40.808016,-73.939952,-18.798187,2015-01-23 22:14:33,1422051273
40.807766,-73.939771,-18.798187,2015-01-23 22:14:33,1422051273
40.807515,-73.939587,-18.798187,2015-01-23 22:14:35,1422051275
40.804313,-73.940554,-18.798187,2015-01-23 22:15:13,1422051313
40.802786,-73.941081,-18.798187,2015-01-23 22:15:13,1422051313
40.800987,-73.941643,-18.798187,2015-01-23 22:16:33,1422051393
40.800557,-73.941752,-18.798187,2015-01-23 22:16:33,1422051393
40.800128,-73.941869,-18.798187,2015-01-23 22:16:36,1422051396
40.799984,-73.942496,-18.798187,2015-01-23 22:16:50,1422051410
40.799888,-73.942913,-18.798187,2015-01-23 22:16:50,1422051410
40.799793,-73.943324,-18.798187,2015-01-23 22:16:51,1422051411
40.799743,-73.943543,-18.798187,2015-01-23 22:17:27,1422051447
40.796711,-73.945491,-18.798187,2015-01-23 22:17:47,1422051467
40.794695,-73.946786,-18.798187,2015-01-23 22:17:47,1422051467
40.792681,-73.948072,-18.798187,2015-01-23 22:17:48,1422051468
40.79212,-73.948388,-18.798187,2015-01-23 22:17:57,1422051477
40.791747,-73.948599,-18.798187,2015-01-23 22:17:57,1422051477
40.791372,-73.948817,-18.798187,2015-01-23 22:17:58,1422051478
40.791094,-73.949005,-18.798187,2015-01-23 22:18:24,1422051504
40.790913,-73.949127,-18.798187,2015-01-23 22:18:24,1422051504
40.790734,-73.949239,-18.798187,2015-01-23 22:18:24,1422051504
40.790894,-73.950753,-18.798187,2015-01-23 22:18:35,1422051515
40.791001,-73.951762,-18.798187,2015-01-23 22:18:35,1422051515
40.791107,-73.952764,-18.798187,2015-01-23 22:18:36,1422051516
40.791005,-73.953661,-18.798187,2015-01-23 22:19:08,1422051548
40.790902,-73.953925,-18.798187,2015-01-23 22:19:08,1422051548
40.793823,-73.950114,-18.798187,2015-01-23 22:19:13,1422051553
40.795771,-73.947573,-18.798187,2015-01-23 22:19:13,1422051553
40.797069,-73.945879,-18.798187,2015-01-23 22:19:14,1422051554
40.797935,-73.944749,-18.798187,2015-01-23 22:19:14,1422051554
40.798512,-73.943996,-18.798187,2015-01-23 22:19:14,1422051554
40.798897,-73.943494,-18.798187,2015-01-23 22:19:14,1422051554
40.799154,-73.943159,-18.798187,2015-01-23 22:19:14,1422051554
40.793171,-73.94834,-18.798187,2015-01-23 22:20:12,1422051612
40.789227,-73.951755,-18.798187,2015-01-23 22:20:12,1422051612
40.779913,-73.957619,-18.798187,2015-01-23 22:22:49,1422051769
40.773996,-73.961343,-18.798187,2015-01-23 22:22:49,1422051769
40.770093,-73.963776,-18.798187,2015-01-23 22:23:09,1422051789
40.767663,-73.965291,-18.798187,2015-01-23 22:23:09,1422051789
40.763703,-73.970671,-18.798187,2015-01-23 22:24:14,1422051854
40.762625,-73.973359,-18.798187,2015-01-23 22:24:48,1422051888
40.75968,-73.974542,-18.798187,2015-01-23 22:25:40,1422051940
40.757986,-73.974987,-18.798187,2015-01-23 22:25:40,1422051940
40.75638,-73.975411,-18.798187,2015-01-23 22:25:47,1422051947
40.755719,-73.975586,-18.798187,2015-01-23 22:25:56,1422051956
40.755529,-73.975651,-18.798187,2015-01-23 22:26:06,1422051966
40.754914,-73.976146,-18.798187,2015-01-23 22:26:39,1422051999
40.754689,-73.976355,-18.798187,2015-01-23 22:27:49,1422052069
40.754667,-73.976337,-18.798187,2015-01-23 22:27:49,1422052069
40.754633,-73.9763,-18.798187,2015-01-23 22:29:13,1422052153
40.75455,-73.976469,-18.798187,2015-01-23 22:29:42,1422052182
40.754504,-73.976567,-18.798187,2015-01-23 22:29:42,1422052182
40.754543,-73.976784,-18.798187,2015-01-23 22:30:19,1422052219
40.754583,-73.976849,-18.798187,2015-01-23 22:30:19,1422052219
40.754615,-73.976906,-18.798187,2015-01-23 22:30:35,1422052235
40.754623,-73.976917,-18.798187,2015-01-23 22:30:36,1422052236
40.754627,-73.976947,-18.798187,2015-01-23 22:31:23,1422052283
40.754625,-73.97696,-18.798187,2015-01-23 22:31:40,1422052300
40.754629,-73.976973,-18.798187,2015-01-23 22:31:42,1422052302
40.754627,-73.976749,-18.798187,2015-01-23 22:31:46,1422052306
40.754626,-73.976599,-18.798187,2015-01-23 22:31:46,1422052306
40.754629,-73.976446,-18.798187,2015-01-23 22:31:47,1422052307
40.754628,-73.976324,-18.798187,2015-01-23 22:32:36,1422052356
40.754629,-73.976304,-18.798187,2015-01-23 22:32:37,1422052357
40.753155,-73.974326,-18.798187,2015-01-23 22:33:28,1422052408
40.751962,-73.972741,-18.798187,2015-01-23 22:33:28,1422052408
40.750745,-73.971125,-18.798187,2015-01-23 22:33:29,1422052409
40.747127,-73.973358,-18.798187,2015-01-23 22:37:33,1422052653
40.747236,-73.977242,-18.798187,2015-01-23 22:37:33,1422052653
40.747294,-73.979305,-18.798187,2015-01-23 22:37:33,1422052653
40.747331,-73.980645,-18.798187,2015-01-23 22:37:34,1422052654
40.746082,-73.984054,-18.798187,2015-01-23 22:37:40,1422052660
40.745851,-73.984665,-18.798187,2015-01-23 22:37:40,1422052660
40.745733,-73.985042,-18.798187,2015-01-23 22:37:48,1422052668
40.745677,-73.985159,-18.798187,2015-01-23 22:37:48,1422052668
40.745481,-73.985233,-18.798187,2015-01-23 22:37:52,1422052672
40.745314,-73.985256,-18.798187,2015-01-23 22:37:52,1422052672
40.74508,-73.985304,-18.798187,2015-01-23 22:37:53,1422052673
40.7449,-73.985329,-18.798187,2015-01-23 22:37:53,1422052673
40.744759,-73.985377,-18.798187,2015-01-23 22:37:56,1422052676
40.742211,-73.984313,-18.798187,2015-01-23 22:38:17,1422052697
40.740242,-73.983349,-18.798187,2015-01-23 22:38:18,1422052698
40.738716,-73.9826,-18.798187,2015-01-23 22:38:18,1422052698
40.737531,-73.982018,-18.798187,2015-01-23 22:38:18,1422052698
40.736113,-73.981321,-18.798187,2015-01-23 22:38:18,1422052698
40.736078,-73.983871,-18.798187,2015-01-23 22:38:49,1422052729
40.736449,-73.984836,-18.798187,2015-01-23 22:38:49,1422052729
40.736472,-73.98538,-18.798187,2015-01-23 22:39:05,1422052745
40.736545,-73.985648,-18.798187,2015-01-23 22:39:05,1422052745
40.736582,-73.98571,-18.798187,2015-01-23 22:39:47,1422052787
40.729235,-73.976021,-18.798187,2015-01-23 22:51:47,1422053507
40.720363,-73.96432,-18.798187,2015-01-23 22:51:47,1422053507
40.718186,-73.961449,-18.798187,2015-01-23 22:52:06,1422053526
40.717169,-73.960108,-18.798187,2015-01-23 22:52:07,1422053527
40.716616,-73.959379,-18.798187,2015-01-23 22:52:16,1422053536
40.718207,-73.957326,18.072386,2015-01-23 22:52:16,1422053536
40.717831,-73.957354,7.672058,2015-01-23 22:52:17,1422053537
40.717839,-73.957428,6.805237,2015-01-23 22:52:18,1422053538
40.717819,-73.957525,6.650116,2015-01-23 22:52:19,1422053539
40.717815,-73.957574,6.706726,2015-01-23 22:52:20,1422053540
40.717842,-73.957562,6.333038,2015-01-23 22:52:21,1422053541
40.717764,-73.957586,5.654724,2015-01-23 22:52:22,1422053542
40.717791,-73.957602,6.004913,2015-01-23 22:52:24,1422053544
40.717816,-73.957617,6.035492,2015-01-23 22:52:25,1422053545
40.717834,-73.957619,5.283295,2015-01-23 22:52:26,1422053546
40.717856,-73.95763,5.464813,2015-01-23 22:52:27,1422053547
40.717832,-73.95765,5.720612,2015-01-23 22:52:28,1422053548
40.717826,-73.957663,4.9758,2015-01-23 22:52:29,1422053549
40.717819,-73.957676,4.864777,2015-01-23 22:52:30,1422053550
40.717814,-73.957691,5.693665,2015-01-23 22:52:31,1422053551
40.717809,-73.957702,5.978851,2015-01-23 22:52:32,1422053552
40.717803,-73.957715,6.264221,2015-01-23 22:52:33,1422053553
40.717794,-73.957727,6.11438,2015-01-23 22:52:34,1422053554
40.717786,-73.95774,6.078278,2015-01-23 22:52:35,1422053555
40.717776,-73.957753,6.289215,2015-01-23 22:52:36,1422053556
40.717768,-73.957767,6.208466,2015-01-23 22:52:37,1422053557
40.71776,-73.957783,6.696442,2015-01-23 22:52:38,1422053558
40.717753,-73.957798,6.828094,2015-01-23 22:52:39,1422053559
40.717743,-73.957809,6.524109,2015-01-23 22:52:40,1422053560
40.717731,-73.95782,6.557648,2015-01-23 22:52:41,1422053561
40.717718,-73.957828,6.649323,2015-01-23 22:52:42,1422053562
40.717703,-73.957834,6.805389,2015-01-23 22:52:43,1422053563
40.717686,-73.957837,6.993744,2015-01-23 22:52:44,1422053564
40.717659,-73.957862,6.993744,2015-01-23 22:52:57,1422053577
40.7176,-73.957528,10.693695,2015-01-23 22:52:57,1422053577
40.717574,-73.95761,6.766266,2015-01-23 22:52:58,1422053578
40.717544,-73.957664,6.363007,2015-01-23 22:52:59,1422053579
40.717519,-73.957709,6.471771,2015-01-23 22:53:00,1422053580
40.717493,-73.957737,6.681396,2015-01-23 22:53:01,1422053581
40.717472,-73.957781,7.136688,2015-01-23 22:53:02,1422053582
40.717459,-73.957831,7.969208,2015-01-23 22:53:03,1422053583
40.717448,-73.957876,8.208954,2015-01-23 22:53:04,1422053584
40.717435,-73.957913,8.015991,2015-01-23 22:53:05,1422053585
40.717426,-73.957948,8.119659,2015-01-23 22:53:06,1422053586
40.717418,-73.957982,8.429932,2015-01-23 22:53:07,1422053587
40.717404,-73.958009,7.984161,2015-01-23 22:53:08,1422053588
40.717392,-73.958032,8.274261,2015-01-23 22:53:09,1422053589
40.717381,-73.958053,8.59198,2015-01-23 22:53:10,1422053590
40.717369,-73.958075,8.805695,2015-01-23 22:53:11,1422053591
40.717355,-73.958094,9.070251,2015-01-23 22:53:12,1422053592
40.717343,-73.958112,9.252869,2015-01-23 22:53:13,1422053593
40.717329,-73.958124,8.718445,2015-01-23 22:53:14,1422053594
40.717317,-73.958137,8.552338,2015-01-23 22:53:15,1422053595
40.717303,-73.958145,8.152679,2015-01-23 22:53:16,1422053596
40.717292,-73.958157,9.125702,2015-01-23 22:53:17,1422053597
40.717284,-73.958173,9.446655,2015-01-23 22:53:18,1422053598
40.717279,-73.958195,9.714264,2015-01-23 22:53:19,1422053599
40.717275,-73.958213,9.593719,2015-01-23 22:53:20,1422053600
40.71727,-73.95823,9.697174,2015-01-23 22:53:21,1422053601
40.717266,-73.958246,9.592621,2015-01-23 22:53:22,1422053602
40.717258,-73.958261,9.960907,2015-01-23 22:53:23,1422053603
40.717246,-73.958269,9.87619,2015-01-23 22:53:24,1422053604
40.717233,-73.958273,10.120361,2015-01-23 22:53:25,1422053605
40.717219,-73.958275,10.703796,2015-01-23 22:53:26,1422053606
40.717205,-73.958276,10.592194,2015-01-23 22:53:27,1422053607
40.717192,-73.958277,9.878448,2015-01-23 22:53:28,1422053608
40.717179,-73.958283,9.757355,2015-01-23 22:53:29,1422053609
40.717167,-73.958294,9.769775,2015-01-23 22:53:30,1422053610
40.717154,-73.958306,10.066223,2015-01-23 22:53:31,1422053611
40.717141,-73.958317,9.354645,2015-01-23 22:53:32,1422053612
40.717131,-73.958327,9.355408,2015-01-23 22:53:33,1422053613
40.717121,-73.958337,9.16687,2015-01-23 22:53:34,1422053614
40.717111,-73.95835,9.419067,2015-01-23 22:53:35,1422053615
40.717102,-73.958364,9.040894,2015-01-23 22:53:36,1422053616
40.717094,-73.958378,8.503235,2015-01-23 22:53:37,1422053617
40.717085,-73.95839,8.663574,2015-01-23 22:53:38,1422053618
40.717078,-73.9584,8.63559,2015-01-23 22:53:39,1422053619
40.71707,-73.958412,9.042633,2015-01-23 22:53:40,1422053620
40.717062,-73.958426,9.489197,2015-01-23 22:53:41,1422053621
40.717056,-73.95844,9.520386,2015-01-23 22:53:42,1422053622
40.717051,-73.958455,8.875427,2015-01-23 22:53:43,1422053623
40.717045,-73.95847,9.616211,2015-01-23 22:53:44,1422053624
40.717039,-73.958483,9.414703,2015-01-23 22:53:45,1422053625
40.717033,-73.958496,9.637604,2015-01-23 22:53:46,1422053626
40.717025,-73.95851,9.373352,2015-01-23 22:53:47,1422053627
40.717015,-73.958523,9.407562,2015-01-23 22:53:48,1422053628
40.717006,-73.958536,9.364044,2015-01-23 22:53:49,1422053629
40.71699,-73.958551,8.614716,2015-01-23 22:53:50,1422053630
40.716977,-73.958565,8.559662,2015-01-23 22:53:51,1422053631
40.716961,-73.958575,8.583588,2015-01-23 22:53:52,1422053632
40.716947,-73.958586,8.932587,2015-01-23 22:53:53,1422053633
40.716934,-73.958604,9.339203,2015-01-23 22:53:54,1422053634
40.716927,-73.958627,8.82843,2015-01-23 22:53:55,1422053635
40.716919,-73.958646,9.057983,2015-01-23 22:53:56,1422053636
40.716909,-73.958664,9.512939,2015-01-23 22:53:57,1422053637
40.716897,-73.958679,9.395935,2015-01-23 22:53:58,1422053638
40.716885,-73.958694,9.275055,2015-01-23 22:53:59,1422053639
40.716874,-73.958713,11.111237,2015-01-23 22:54:00,1422053640
40.716864,-73.958729,10.908844,2015-01-23 22:54:01,1422053641
40.716852,-73.95874,11.720428,2015-01-23 22:54:02,1422053642
40.716839,-73.95875,11.607147,2015-01-23 22:54:03,1422053643
40.716826,-73.958761,11.195221,2015-01-23 22:54:04,1422053644
40.716813,-73.958775,11.226776,2015-01-23 22:54:05,1422053645
40.716799,-73.95879,11.727386,2015-01-23 22:54:06,1422053646
40.716787,-73.958804,12.273224,2015-01-23 22:54:07,1422053647
40.716775,-73.958818,12.118195,2015-01-23 22:54:08,1422053648
40.716762,-73.958831,12.034515,2015-01-23 22:54:09,1422053649
40.716747,-73.958837,10.813049,2015-01-23 22:54:10,1422053650
40.716732,-73.95884,11.113525,2015-01-23 22:54:11,1422053651
40.716718,-73.958842,10.254822,2015-01-23 22:54:12,1422053652
40.716708,-73.958848,9.859131,2015-01-23 22:54:13,1422053653
40.716707,-73.95886,9.518585,2015-01-23 22:54:14,1422053654
40.716717,-73.958874,9.297119,2015-01-23 22:54:15,1422053655
40.716723,-73.958889,9.439667,2015-01-23 22:54:16,1422053656
40.716735,-73.958901,10.231781,2015-01-23 22:54:17,1422053657
40.716742,-73.958911,9.238892,2015-01-23 22:54:18,1422053658
40.716747,-73.958923,8.792511,2015-01-23 22:54:19,1422053659
40.71674,-73.958942,8.965668,2015-01-23 22:54:20,1422053660
40.716727,-73.958959,8.263947,2015-01-23 22:54:21,1422053661
40.716711,-73.958973,8.191559,2015-01-23 22:54:22,1422053662
40.716699,-73.958987,8.033478,2015-01-23 22:54:23,1422053663
40.716688,-73.958998,7.597931,2015-01-23 22:54:24,1422053664
40.716679,-73.959008,7.387085,2015-01-23 22:54:25,1422053665
40.716671,-73.959015,7.758026,2015-01-23 22:54:26,1422053666
40.716662,-73.959024,7.772583,2015-01-23 22:54:27,1422053667
40.716658,-73.959,8.019043,2015-01-23 22:54:28,1422053668
40.716645,-73.959014,7.521545,2015-01-23 22:54:30,1422053670
40.716639,-73.959026,7.492737,2015-01-23 22:54:31,1422053671
40.716631,-73.959038,7.648682,2015-01-23 22:54:32,1422053672
40.716621,-73.959048,7.749512,2015-01-23 22:54:33,1422053673
40.71661,-73.959058,7.925537,2015-01-23 22:54:34,1422053674
40.716599,-73.959069,7.706238,2015-01-23 22:54:35,1422053675
40.716589,-73.959081,7.54895,2015-01-23 22:54:36,1422053676
40.716579,-73.959094,7.514404,2015-01-23 22:54:37,1422053677
40.716568,-73.959107,7.75943,2015-01-23 22:54:38,1422053678
40.716559,-73.959121,7.918182,2015-01-23 22:54:39,1422053679
40.71655,-73.959134,7.759888,2015-01-23 22:54:40,1422053680
40.716542,-73.959148,7.656158,2015-01-23 22:54:41,1422053681
40.716533,-73.95916,6.85791,2015-01-23 22:54:42,1422053682
40.716523,-73.959171,7.025757,2015-01-23 22:54:43,1422053683
40.716512,-73.959181,6.751678,2015-01-23 22:54:44,1422053684
40.716501,-73.959191,7.242157,2015-01-23 22:54:45,1422053685
40.716492,-73.959202,6.874695,2015-01-23 22:54:46,1422053686
40.716483,-73.959212,7.089386,2015-01-23 22:54:47,1422053687
40.716473,-73.959221,7.013763,2015-01-23 22:54:48,1422053688
40.716462,-73.959232,7.338867,2015-01-23 22:54:49,1422053689
40.716451,-73.959242,7.428375,2015-01-23 22:54:50,1422053690
40.716439,-73.959251,7.366669,2015-01-23 22:54:51,1422053691
40.716425,-73.95926,7.575073,2015-01-23 22:54:52,1422053692
40.71641,-73.95927,7.766174,2015-01-23 22:54:53,1422053693
40.716393,-73.95928,7.834747,2015-01-23 22:54:54,1422053694
40.716376,-73.959291,7.863525,2015-01-23 22:54:55,1422053695
40.716355,-73.959303,7.994141,2015-01-23 22:54:56,1422053696
40.71634,-73.959317,7.939728,2015-01-23 22:54:57,1422053697
40.716327,-73.959331,7.853241,2015-01-23 22:54:58,1422053698
40.716324,-73.959353,7.769745,2015-01-23 22:54:59,1422053699
40.716324,-73.959372,7.272095,2015-01-23 22:55:00,1422053700
40.716324,-73.959391,7.308044,2015-01-23 22:55:01,1422053701
40.716323,-73.95941,7.43515,2015-01-23 22:55:02,1422053702
40.716321,-73.959429,7.399902,2015-01-23 22:55:03,1422053703
40.716324,-73.959447,6.939362,2015-01-23 22:55:04,1422053704
40.716326,-73.959464,7.069977,2015-01-23 22:55:05,1422053705
40.716328,-73.95948,7.105286,2015-01-23 22:55:06,1422053706
40.716325,-73.959493,7.255219,2015-01-23 22:55:07,1422053707
40.716313,-73.959502,7.564423,2015-01-23 22:55:08,1422053708
40.716301,-73.959509,7.100372,2015-01-23 22:55:09,1422053709
40.716288,-73.959511,6.396912,2015-01-23 22:55:10,1422053710
40.716272,-73.959517,6.43985,2015-01-23 22:55:11,1422053711
40.716257,-73.95952,6.316559,2015-01-23 22:55:12,1422053712
40.716242,-73.959524,6.066193,2015-01-23 22:55:13,1422053713
40.716229,-73.959526,5.969269,2015-01-23 22:55:14,1422053714
40.716214,-73.959537,6.41507,2015-01-23 22:55:15,1422053715
40.716201,-73.95955,6.255157,2015-01-23 22:55:16,1422053716
40.716189,-73.959566,6.362366,2015-01-23 22:55:17,1422053717
40.716177,-73.959577,6.180267,2015-01-23 22:55:18,1422053718
40.716165,-73.959586,6.180725,2015-01-23 22:55:19,1422053719
40.716153,-73.959599,6.205261,2015-01-23 22:55:20,1422053720
40.716142,-73.959611,6.228333,2015-01-23 22:55:21,1422053721
40.716132,-73.959624,6.597046,2015-01-23 22:55:22,1422053722
40.716127,-73.959642,6.970642,2015-01-23 22:55:23,1422053723
40.716123,-73.959656,7.425201,2015-01-23 22:55:24,1422053724
40.716117,-73.959671,7.244598,2015-01-23 22:55:25,1422053725
40.716107,-73.959687,7.428741,2015-01-23 22:55:26,1422053726
40.716096,-73.959704,7.732635,2015-01-23 22:55:27,1422053727
40.716082,-73.959724,7.9617,2015-01-23 22:55:28,1422053728
40.716064,-73.95974,8.092163,2015-01-23 22:55:29,1422053729
40.716049,-73.959757,7.801819,2015-01-23 22:55:30,1422053730
40.716035,-73.959769,7.780426,2015-01-23 22:55:31,1422053731
40.716023,-73.959778,7.783142,2015-01-23 22:55:32,1422053732
40.716009,-73.959779,7.6586,2015-01-23 22:55:33,1422053733
40.715995,-73.959782,7.672943,2015-01-23 22:55:34,1422053734
40.715983,-73.959787,7.759369,2015-01-23 22:55:35,1422053735
40.715971,-73.959798,7.70755,2015-01-23 22:55:36,1422053736
40.715957,-73.959811,7.904327,2015-01-23 22:55:37,1422053737
40.715947,-73.959822,8.011047,2015-01-23 22:55:38,1422053738
40.715937,-73.95983,7.764526,2015-01-23 22:55:39,1422053739
40.715926,-73.959836,7.785889,2015-01-23 22:55:40,1422053740
40.715916,-73.959844,8.034576,2015-01-23 22:55:41,1422053741
40.715907,-73.959855,8.507141,2015-01-23 22:55:42,1422053742
40.7159,-73.959867,8.625793,2015-01-23 22:55:43,1422053743
40.715893,-73.95988,8.231384,2015-01-23 22:55:44,1422053744
40.715885,-73.959892,8.350433,2015-01-23 22:55:45,1422053745
40.715876,-73.959904,8.564148,2015-01-23 22:55:46,1422053746
40.715868,-73.959914,8.798279,2015-01-23 22:55:47,1422053747
40.715859,-73.959922,8.792206,2015-01-23 22:55:48,1422053748
40.715848,-73.959932,8.867157,2015-01-23 22:55:49,1422053749
40.71584,-73.959944,8.789215,2015-01-23 22:55:50,1422053750
40.71583,-73.959957,9.107697,2015-01-23 22:55:51,1422053751
40.715822,-73.959967,8.770233,2015-01-23 22:55:52,1422053752
40.715811,-73.95996,8.952057,2015-01-23 22:55:54,1422053754
40.715794,-73.959963,9.240784,2015-01-23 22:55:56,1422053756
40.715786,-73.95997,9.357422,2015-01-23 22:55:57,1422053757
40.715779,-73.95998,9.255005,2015-01-23 22:55:58,1422053758
40.715783,-73.959997,8.878143,2015-01-23 22:55:59,1422053759
40.715794,-73.960015,9.108765,2015-01-23 22:56:00,1422053760
40.715805,-73.960033,8.965973,2015-01-23 22:56:01,1422053761
40.715819,-73.960055,8.711151,2015-01-23 22:56:02,1422053762
40.715826,-73.960073,8.536377,2015-01-23 22:56:03,1422053763
40.715832,-73.960094,8.685028,2015-01-23 22:56:04,1422053764
40.715836,-73.960116,8.551025,2015-01-23 22:56:05,1422053765
40.715839,-73.960135,8.145599,2015-01-23 22:56:06,1422053766
40.715838,-73.960151,8.267578,2015-01-23 22:56:07,1422053767
40.715832,-73.960168,8.973846,2015-01-23 22:56:08,1422053768
40.715821,-73.960178,8.866364,2015-01-23 22:56:09,1422053769
40.715808,-73.960188,8.85614,2015-01-23 22:56:10,1422053770
40.715795,-73.960194,8.830872,2015-01-23 22:56:11,1422053771
40.715782,-73.960199,8.849213,2015-01-23 22:56:12,1422053772
40.715778,-73.960212,8.179382,2015-01-23 22:56:15,1422053775
40.715791,-73.960223,8.506805,2015-01-23 22:56:17,1422053777
40.7158,-73.960227,8.430908,2015-01-23 22:56:18,1422053778
40.715811,-73.960225,8.210632,2015-01-23 22:56:19,1422053779
40.715825,-73.960239,7.516693,2015-01-23 22:56:21,1422053781
40.715829,-73.96025,7.418945,2015-01-23 22:56:22,1422053782
40.715837,-73.960258,7.263184,2015-01-23 22:56:23,1422053783
40.715845,-73.960262,7.757812,2015-01-23 22:56:24,1422053784
40.71586,-73.960265,7.450378,2015-01-23 22:56:26,1422053786
40.715875,-73.960259,7.157898,2015-01-23 22:56:28,1422053788
40.715885,-73.960244,5.875549,2015-01-23 22:56:30,1422053790
40.715884,-73.960226,6.106293,2015-01-23 22:56:32,1422053792
40.715881,-73.960213,6.835114,2015-01-23 22:56:34,1422053794
40.715874,-73.960248,7.662933,2015-01-23 22:56:37,1422053797
40.715872,-73.960265,7.648285,2015-01-23 22:56:38,1422053798
40.715869,-73.960285,8.002014,2015-01-23 22:56:39,1422053799
40.715867,-73.960302,8.106018,2015-01-23 22:56:40,1422053800
40.715864,-73.960318,8.082581,2015-01-23 22:56:41,1422053801
40.715862,-73.960335,8.123199,2015-01-23 22:56:42,1422053802
40.71586,-73.960355,8.035187,2015-01-23 22:56:43,1422053803
40.715857,-73.960374,8.124359,2015-01-23 22:56:44,1422053804
40.715857,-73.960391,7.799469,2015-01-23 22:56:45,1422053805
40.715848,-73.960446,7.521118,2015-01-23 22:56:48,1422053808
40.715884,-73.960274,8.03833,2015-01-23 22:57:24,1422053844
40.715904,-73.960187,8.03833,2015-01-23 22:57:25,1422053845
40.715925,-73.960094,8.03833,2015-01-23 22:57:27,1422053847
40.716482,-73.958372,8.03833,2015-01-23 23:02:46,1422054166
40.71657,-73.958355,8.03833,2015-01-23 23:02:46,1422054166
40.716614,-73.958346,8.03833,2015-01-23 23:02:46,1422054166
40.716636,-73.958342,8.03833,2015-01-23 23:02:53,1422054173
40.717607,-73.959932,8.03833,2015-01-23 23:03:10,1422054190
40.718092,-73.960728,8.03833,2015-01-23 23:03:10,1422054190
40.718335,-73.961125,8.03833,2015-01-23 23:03:11,1422054191
40.718456,-73.961324,8.03833,2015-01-23 23:03:12,1422054192
40.718548,-73.961473,8.03833,2015-01-23 23:08:12,1422054492
40.717614,-73.959924,8.03833,2015-01-23 23:11:52,1422054712
40.717136,-73.959131,8.03833,2015-01-23 23:11:52,1422054712
40.716897,-73.958734,8.03833,2015-01-23 23:11:52,1422054712
40.717738,-73.960129,8.03833,2015-01-23 23:11:53,1422054713
40.718158,-73.960827,8.03833,2015-01-23 23:11:54,1422054714
40.718368,-73.961175,8.03833,2015-01-23 23:11:54,1422054714
40.718473,-73.961349,8.03833,2015-01-23 23:11:54,1422054714
40.717565,-73.959843,8.03833,2015-01-23 23:11:56,1422054716
40.717111,-73.95909,8.03833,2015-01-23 23:11:56,1422054716
40.716884,-73.958714,8.03833,2015-01-23 23:11:56,1422054716
